split,interval_type,origin_index,origin_date,horizon_trading_days,raw_gold_price_anchor,actual_gold_price,predicted_log_return_p10,predicted_log_return_p50,predicted_log_return_p90,forecast_price_p10,forecast_price_p50,forecast_price_p90
test,calibrated,4816,2024-06-18,1,2334.5,2334.5,-0.04518452057997289,-0.0076263939928325735,0.056935182776541464,2231.364350706339,2316.7639004290104,2471.271803200245
test,calibrated,4816,2024-06-18,5,2334.5,2336.199951171875,-0.11616473141718839,-0.027645928509596997,0.0784783212886725,2078.4719909485807,2270.8445412814617,2525.0883613713145
test,calibrated,4816,2024-06-18,10,2334.5,2051.0,-0.07262381622098817,-0.003162013514928125,0.08045963042551561,2170.9696676766234,2327.129937708378,2530.096301513558
test,calibrated,4816,2024-06-18,20,2334.5,2474.5,-0.07501417689567738,-0.002746714917970359,0.08195977515581572,2165.7864644875945,2328.096592217684,2533.8946604791886
test,calibrated,4816,2024-06-18,30,2334.5,2422.39990234375,-0.10198626430679873,-0.010442408972192731,0.09644082341752999,2108.151445093594,2310.2490358650684,2570.855078261144
test,calibrated,4817,2024-06-19,1,2334.5,2367.0,-0.044666010032109016,-0.00741806425577175,0.05714563187332446,2232.5216366648674,2317.246601521969,2471.7919348478317
test,calibrated,4817,2024-06-19,5,2334.5,2320.5,-0.11303269953227323,-0.02472160918033566,0.08264949027657206,2084.9920366617353,2277.494935065508,2535.642928775159
test,calibrated,4817,2024-06-19,10,2334.5,2172.199951171875,-0.06913348475909359,-0.000578272617062009,0.08317586026631245,2178.560310634472,2333.15041282773,2536.9779664486227
test,calibrated,4817,2024-06-19,20,2334.5,2488.39990234375,-0.0757124788640388,-0.004267786322839963,0.08078355379159331,2164.2746194600063,2324.558082908392,2530.91599157526
test,calibrated,4817,2024-06-19,30,2334.5,2461.10009765625,-0.09797359112678138,-0.008286982290088065,0.0983217759904293,2116.627762829676,2315.233978688717,2575.695285408147
test,calibrated,4818,2024-06-20,1,2367.0,2367.0,-0.044114939268505196,-0.007182101728408074,0.0579321999119723,2264.849682211876,2350.0608673095703,2508.175334572792
test,calibrated,4818,2024-06-20,5,2367.0,2342.0,-0.1175361061377603,-0.02893519835251262,0.07952008812469165,2104.519603857308,2299.491777420044,2562.910222949208
test,calibrated,4818,2024-06-20,10,2367.0,2172.199951171875,-0.0780144600060557,-0.006824181423408208,0.07911691430941553,2189.359139253256,2350.9021523594856,2561.8771329278284
test,calibrated,4818,2024-06-20,20,2367.0,2478.5,-0.08176329127451763,-0.00823181142476232,0.07699926565725215,2181.16696638525,2347.595279932022,2556.4577175044105
test,calibrated,4818,2024-06-20,30,2367.0,2053.300048828125,-0.11482759059241943,-0.01884055509319167,0.09476887953878575,2110.227454331274,2322.821883022785,2602.2909978796306
test,calibrated,4819,2024-06-21,1,2367.0,2334.699951171875,-0.04579271183051144,-0.007705797722519129,0.05828808489109493,2261.052965462208,2348.8304720520973,2509.0681153535843
test,calibrated,4819,2024-06-21,5,2367.0,2342.0,-0.12274116873151511,-0.03253384966396216,0.07883177643243461,2093.59390672536,2291.231580018997,2561.1467488560897
test,calibrated,4819,2024-06-21,10,2367.0,2338.699951171875,-0.07955407828486549,-0.007883187527227465,0.07827322672103708,2185.99095542761,2348.413850426674,2559.7166205147364
test,calibrated,4819,2024-06-21,20,2367.0,2478.5,-0.08617581764155276,-0.01045782805348683,0.07641811044672903,2171.5637125221947,2342.3753058314323,2554.97245040856
test,calibrated,4819,2024-06-21,30,2367.0,2043.5,-0.1198409820890047,-0.023005475762965025,0.0925042434044454,2099.674533022014,2313.1676326990128,2596.4044236439368
test,calibrated,4820,2024-06-24,1,2334.699951171875,2336.199951171875,-0.04552188068888991,-0.007896945112035005,0.058111170547823325,2230.802757433383,2316.335560533029,2474.391612922249
test,calibrated,4820,2024-06-24,5,2334.699951171875,2342.0,-0.12244532976719094,-0.03384411500096104,0.07944686451661141,2065.6357587739863,2257.006250677179,2527.7516880886483
test,calibrated,4820,2024-06-24,10,2334.699951171875,2414.199951171875,-0.07719351888758967,-0.006841405242101477,0.07863584621927698,2161.2567115393394,2318.781835912785,2525.7024663089924
test,calibrated,4820,2024-06-24,20,2334.699951171875,2414.39990234375,-0.08727407811942808,-0.011807798405829566,0.07576325815507162,2139.5794781266845,2307.2944028208294,2518.457574327582
test,calibrated,4820,2024-06-24,30,2334.699951171875,2329.60009765625,-0.11439485663319911,-0.020763737074094856,0.09213969034531821,2082.3322209899843,2286.722672738688,2560.0404845415846
test,calibrated,4821,2024-06-25,1,2336.199951171875,2320.5,-0.046235395712804335,-0.008282294451177586,0.05772180377690449,2230.6438396342855,2316.9307619784377,2475.017484934506
test,calibrated,4821,2024-06-25,5,2336.199951171875,2051.0,-0.12537361930858393,-0.03803064474073527,0.07559529158350659,2060.91907770541,2249.0210037809447,2519.6523821634396
test,calibrated,4821,2024-06-25,10,2336.199951171875,2414.199951171875,-0.07691687284502338,-0.007574983140290578,0.07659007632281196,2163.2436476020416,2318.5701330174197,2522.1601410348917
test,calibrated,4821,2024-06-25,20,2336.199951171875,2413.5,-0.08882252626755635,-0.013663226901019346,0.07297879986026624,2137.641525872087,2304.4969966838835,2513.0683498493
test,calibrated,4821,2024-06-25,30,2336.199951171875,2329.60009765625,-0.11034719533940261,-0.019904952248606327,0.08839735075158654,2092.121162309276,2290.1577567186905,2552.1164813174146
test,calibrated,4822,2024-06-26,1,2320.5,2342.0,-0.047299124703458206,-0.009008329874109188,0.05728433065828877,2213.2976550757885,2299.690042734146,2457.3093971014023
test,calibrated,4822,2024-06-26,5,2320.5,2172.199951171875,-0.12901053364205195,-0.04308035249584287,0.07266197371990384,2039.6376021229523,2222.6547776162624,2495.3890612489577
test,calibrated,4822,2024-06-26,10,2320.5,2666.60009765625,-0.07788512873089816,-0.008434600356258938,0.07666073140827065,2146.6265233450426,2301.009821355343,2505.3874947766017
test,calibrated,4822,2024-06-26,20,2320.5,2433.0,-0.09010945981104045,-0.01488394486491169,0.07180026935956171,2120.5451882422103,2286.217567741871,2493.2396998041913
test,calibrated,4822,2024-06-26,30,2320.5,2399.300048828125,-0.10512350882202616,-0.017094518655605757,0.0876457940131545,2088.9450355873187,2281.169296950102,2533.0610528564002
test,calibrated,4823,2024-06-27,1,2342.0,2342.0,-0.04981300808175462,-0.010550949902710702,0.055515380691615386,2228.1959278583527,2317.4195767641068,2475.693715572357
test,calibrated,4823,2024-06-27,5,2342.0,2172.199951171875,-0.1384369638496581,-0.051991238494759416,0.06769348579061249,2039.2218751175744,2223.347685933113,2506.0273017463264
test,calibrated,4823,2024-06-27,10,2342.0,2718.300048828125,-0.08249982360961898,-0.011050618994559419,0.07677304060333726,2156.5407678536503,2316.2619230747223,2528.884523668682
test,calibrated,4823,2024-06-27,20,2342.0,2400.800048828125,-0.09279222967083331,-0.01639755058988336,0.07054996384879388,2134.458608793795,2303.9100806713104,2513.195947412134
test,calibrated,4823,2024-06-27,30,2342.0,2433.89990234375,-0.10964366053638694,-0.02005812663295583,0.08506266447813564,2098.791293794197,2295.491859793663,2549.9351555569674
test,calibrated,4824,2024-06-28,1,2342.0,2342.0,-0.05252317344418596,-0.011756353067741379,0.05532207133751365,2222.1653240919113,2314.6278347969055,2475.215187072754
test,calibrated,4824,2024-06-28,5,2342.0,2338.699951171875,-0.13677637105562104,-0.04890569954612251,0.07406457827229357,2042.6110054727471,2230.2185064554214,2522.0444024835124
test,calibrated,4824,2024-06-28,10,2342.0,2718.300048828125,-0.08686437640759848,-0.012259762645126987,0.08224197632441169,2147.1489422796385,2313.4629222154617,2542.752718141114
test,calibrated,4824,2024-06-28,20,2342.0,2400.800048828125,-0.1014207084818073,-0.020429880338488717,0.07435042586304433,2116.120705790919,2294.638660788536,2522.7654258462144
test,calibrated,4824,2024-06-28,30,2342.0,2433.89990234375,-0.10790728250819975,-0.019260466199953485,0.08957635466476628,2102.4387546515104,2297.3236132860184,2561.470787394264
test,calibrated,4825,2024-07-01,1,2342.0,2051.0,-0.05132787822788064,-0.01003178272527443,0.060534074755604066,2224.823055744171,2318.623017311096,2488.1496951580048
test,calibrated,4825,2024-07-01,5,2342.0,2414.199951171875,-0.11534009579703433,-0.029854650143171405,0.08533718415661462,2086.8696527292173,2273.113812327385,2550.635259027706
test,calibrated,4825,2024-07-01,10,2342.0,2445.0,-0.08150861487986696,-0.008766219405726094,0.08153919596390467,2158.679409633914,2321.5592391490936,2540.966349255188
test,calibrated,4825,2024-07-01,20,2342.0,2402.10009765625,-0.09463180244686376,-0.01454914209615011,0.07634421364550377,2130.535726165799,2308.1725858449936,2527.8003022999756
test,calibrated,4825,2024-07-01,30,2342.0,2660.39990234375,-0.10946186368375352,-0.01731257623761817,0.09261418526114336,2099.1728821304714,2301.802908062935,2569.2639328586056
test,calibrated,4826,2024-07-02,1,2051.0,2172.199951171875,-0.04753743368208145,-0.007232051490484688,0.06704564020232132,1955.7818669080734,2036.2205696105957,2193.225122690201
test,calibrated,4826,2024-07-02,5,2051.0,2414.199951171875,-0.07751438158774912,0.003583677912830914,0.11419268951552283,1898.023530249267,2058.3633093833923,2299.10557899826
test,calibrated,4826,2024-07-02,10,2051.0,2474.5,-0.0458050073430112,0.022861254350193205,0.10975852241111352,1959.1730515684303,2098.42850458622,2288.93352962043
test,calibrated,4826,2024-07-02,20,2051.0,2422.39990234375,-0.05144054744856568,0.02047392888781091,0.10804469361970681,1948.163105896801,2093.424847841263,2285.014049054432
test,calibrated,4826,2024-07-02,30,2051.0,2482.5,-0.061610191540530816,0.02809861034647517,0.13641692153300775,1928.451380974832,2109.447551846504,2350.7734475510492
test,calibrated,4827,2024-07-03,1,2172.199951171875,2172.199951171875,-0.048116286585390515,-0.007375430772280033,0.06565531301948914,2070.1564203312155,2156.2379763853387,2319.602348328248
test,calibrated,4827,2024-07-03,5,2172.199951171875,2666.60009765625,-0.0943367221018016,-0.005493563344979533,0.1082617249967085,1976.6504777179618,2160.299550872325,2420.5678983596667
test,calibrated,4827,2024-07-03,10,2172.199951171875,2488.39990234375,-0.053015904771928225,0.02136128187861107,0.1125722153024834,2060.03825210731,2219.100066537416,2431.024252636687
test,calibrated,4827,2024-07-03,20,2172.199951171875,2461.10009765625,-0.08622062418324988,-0.004721385272395467,0.08840063931960303,1992.758445045298,2161.9683310305263,2372.967058838559
test,calibrated,4827,2024-07-03,30,2172.199951171875,2485.39990234375,-0.08189538897102942,0.014679049967922037,0.12654330742492542,2001.396260867728,2204.320958965196,2465.2266827398043
test,calibrated,4828,2024-07-04,1,2172.199951171875,2338.699951171875,-0.04767889595147655,-0.006578759236010722,0.06687082605896601,2071.062085410478,2157.9564742548246,2322.423569497245
test,calibrated,4828,2024-07-04,5,2172.199951171875,2718.300048828125,-0.08806120567136497,4.255681081570972e-05,0.1151287286563109,1989.0939841450313,2172.292395041295,2437.2471496724365
test,calibrated,4828,2024-07-04,10,2172.199951171875,2478.5,-0.05917155260959479,0.015611813894474177,0.10665365151498654,2047.3963316194192,2206.378029269603,2416.678575308354
test,calibrated,4828,2024-07-04,20,2172.199951171875,2053.300048828125,-0.090388523972726,-0.0084379664946142,0.0849998661586376,1984.4701120107895,2153.9481132556975,2364.910842599338
test,calibrated,4828,2024-07-04,30,2172.199951171875,2471.800048828125,-0.08933067095832423,0.007214447009650561,0.11906282561384883,1986.570500456024,2187.9278384011122,2446.854401808385
test,calibrated,4829,2024-07-05,1,2338.699951171875,2414.199951171875,-0.04731693497661796,-0.00612983452131457,0.06722699987309828,2230.6170775448845,2324.407956010473,2501.32901952471
test,calibrated,4829,2024-07-05,5,2338.699951171875,2718.300048828125,-0.09589946946187393,-0.007211999242972281,0.10224226004224654,2124.838350427226,2321.893924265314,2590.465161447141
test,calibrated,4829,2024-07-05,10,2338.699951171875,2478.5,-0.07051073490899862,0.004626878461426345,0.09176925845420257,2179.4759623230048,2349.545903706603,2563.4767870233845
test,calibrated,4829,2024-07-05,20,2338.699951171875,2043.5,-0.09624274003618091,-0.016166244447661907,0.07414599336714225,2124.1090811218733,2301.1959225140163,2518.69570946247
test,calibrated,4829,2024-07-05,30,2338.699951171875,2471.800048828125,-0.10026377423732148,-0.002971470059846623,0.10597677762064399,2115.5851149246623,2331.7608890015254,2600.1573857553385
test,calibrated,4830,2024-07-08,1,2414.199951171875,2414.199951171875,-0.044605367409133075,-0.004810620476449353,0.06713637988350384,2308.880053516492,2402.614041503155,2581.8451789327664
test,calibrated,4830,2024-07-08,5,2414.199951171875,2445.0,-0.10530265631614441,-0.018871046172063158,0.08493738234148143,2172.905675309546,2369.068649191511,2628.216111371599
test,calibrated,4830,2024-07-08,10,2414.199951171875,2414.39990234375,-0.07212599439723441,0.0009134410993209635,0.0845943298336572,2246.2046162051147,2416.4061881095986,2627.3146498766428
test,calibrated,4830,2024-07-08,20,2414.199951171875,2329.60009765625,-0.08931259431870316,-0.016667879437389965,0.06760838913462795,2207.929844842252,2374.2938563192583,2583.0641213956214
test,calibrated,4830,2024-07-08,30,2414.199951171875,2513.800048828125,-0.09915638842148071,-0.005736321408631498,0.0968227130074437,2186.3020624193523,2400.390968554362,2659.6396988709625
test,calibrated,4831,2024-07-09,1,2414.199951171875,2666.60009765625,-0.04602747901705317,-0.007468566268912227,0.05902745720704078,2305.5989020258858,2396.236502951113,2560.993851172272
test,calibrated,4831,2024-07-09,5,2414.199951171875,2474.5,-0.13716080674269684,-0.0430177525365684,0.07308323076677817,2104.771988608953,2312.548577159221,2597.244771371628
test,calibrated,4831,2024-07-09,10,2414.199951171875,2413.5,-0.08148556758233581,-0.00511953159418012,0.08395566588024472,2225.2791790495503,2401.8719619383337,2625.637214431288
test,calibrated,4831,2024-07-09,20,2414.199951171875,2329.60009765625,-0.08980260257112838,-0.013152587939117697,0.07569561826041862,2206.848206025119,2382.6548784318,2604.0386513901044
test,calibrated,4831,2024-07-09,30,2414.199951171875,2535.39990234375,-0.10793899525890326,-0.011564526905918172,0.09536119234709906,2167.184703982067,2386.4416858446057,2655.755419670556
test,calibrated,4832,2024-07-10,1,2666.60009765625,2718.300048828125,-0.04765263984200657,-0.009804953771392,0.05310559337521473,2542.5096628878673,2640.581968689803,2812.0391116714454
test,calibrated,4832,2024-07-10,5,2666.60009765625,2488.39990234375,-0.15392148570235553,-0.0540650589485559,0.06905731113953491,2286.1811458076827,2526.258186672436,2857.2556478322085
test,calibrated,4832,2024-07-10,10,2666.60009765625,2433.0,-0.09389788111489915,-0.011185324735496872,0.08744141857548726,2427.6079946504647,2636.939500568871,2910.2695562196095
test,calibrated,4832,2024-07-10,20,2666.60009765625,2399.300048828125,-0.10449985677463043,-0.021420093174543315,0.08018253023733131,2402.0065067597284,2610.0886757659027,2889.2207224684016
test,calibrated,4832,2024-07-10,30,2666.60009765625,2522.0,-0.10783804594638029,-0.014127093471940362,0.0954880648476131,2394.001523156813,2629.193633247429,2933.781936934516
test,calibrated,4833,2024-07-11,1,2718.300048828125,2718.300048828125,-0.042283149283196875,-0.007983760438437206,0.055001122363670815,2605.75784841679,2696.6841951540555,2871.9976278852846
test,calibrated,4833,2024-07-11,5,2718.300048828125,2478.5,-0.12519462526107195,-0.03884900185098026,0.06881827323215126,2398.4245339573927,2614.721787976334,2911.9558712295457
test,calibrated,4833,2024-07-11,10,2718.300048828125,2400.800048828125,-0.08799986623363347,-0.009172536499343312,0.08328030729119366,2489.313168898258,2693.4803462457785,2954.3746679358337
test,calibrated,4833,2024-07-11,20,2718.300048828125,2433.89990234375,-0.08684448241766217,-0.011983685461218939,0.07848503141093544,2492.1909431932795,2685.9192044938536,2940.2415395564594
test,calibrated,4833,2024-07-11,30,2718.300048828125,2516.0,-0.11234934728070528,-0.012847042104775223,0.09898145015575846,2429.431685199377,2683.601299038113,3001.1278050307214
test,calibrated,4834,2024-07-12,1,2718.300048828125,2445.0,-0.04066302170127246,-0.008109280488326933,0.05230616750788352,2609.982930240454,2696.3457284619653,2864.268143915513
test,calibrated,4834,2024-07-12,5,2718.300048828125,2478.5,-0.12345050082461101,-0.040812827864607965,0.06460850581312384,2402.6113348856366,2609.5919679963117,2899.7229811543166
test,calibrated,4834,2024-07-12,10,2718.300048828125,2400.800048828125,-0.08911602657626366,-0.01267547014174858,0.07868269506952734,2486.5362462924845,2684.0617692817323,2940.82277589907
test,calibrated,4834,2024-07-12,20,2718.300048828125,2433.89990234375,-0.08414285463878785,-0.011912627226734022,0.07640653419687574,2498.9330186641087,2686.110067951624,2934.136602453063
test,calibrated,4834,2024-07-12,30,2718.300048828125,2516.0,-0.1131696843950291,-0.016760793447177263,0.09342091705985557,2427.4395494444598,2673.1188770284643,2984.486245396446
test,calibrated,4835,2024-07-15,1,2445.0,2474.5,-0.03812308826302561,-0.008365416700824854,0.050449723693111785,2353.5434290766716,2424.6318688988686,2571.5140414237976
test,calibrated,4835,2024-07-15,5,2445.0,2414.39990234375,-0.10275027977265942,-0.031996253584496634,0.06590758610639214,2206.2513269598444,2368.0074647068977,2611.5729666923726
test,calibrated,4835,2024-07-15,10,2445.0,2402.10009765625,-0.08717375315562698,-0.01103151454889708,0.08364899852181336,2240.88610396278,2418.1761726737022,2658.3194075466936
test,calibrated,4835,2024-07-15,20,2445.0,2660.39990234375,-0.07812524568544166,-0.007824554702897557,0.08220476666267791,2261.25479275617,2425.9436148405075,2654.482949001228
test,calibrated,4835,2024-07-15,30,2445.0,2527.699951171875,-0.10910884242618263,-0.014187608416656422,0.09916191056627928,2192.2672461112697,2410.5562126636505,2699.8792060057967
test,calibrated,4836,2024-07-16,1,2474.5,2488.39990234375,-0.040278024114466904,-0.008248398423752695,0.05315521835899647,2376.8125641047955,2454.1732847690582,2609.591181874275
test,calibrated,4836,2024-07-16,5,2474.5,2413.5,-0.10628572702129173,-0.029496320048432795,0.0713288036594991,2224.9904609343844,2402.5772980749607,2657.4503791856732
test,calibrated,4836,2024-07-16,10,2474.5,2422.39990234375,-0.09270361843335756,-0.01517401641490208,0.08047701157539688,2255.416681361846,2437.2353386878967,2681.8728282762945
test,calibrated,4836,2024-07-16,20,2474.5,2482.5,-0.08042211761192998,-0.008945421219679901,0.0797068008896976,2283.28737986715,2452.4632660746574,2679.808016438415
test,calibrated,4836,2024-07-16,30,2474.5,2525.199951171875,-0.1163307336973377,-0.019362372259608712,0.09645055518698151,2202.7522951516326,2427.0486773848534,2725.0558153339157
test,calibrated,4837,2024-07-17,1,2488.39990234375,2478.5,-0.040455577533703956,-0.007223586271084313,0.05606645682599464,2389.7393869495136,2470.489497530012,2631.9008748958586
test,calibrated,4837,2024-07-17,5,2488.39990234375,2433.0,-0.11365856272506768,-0.029755599186961613,0.07332600525357581,2221.052831059553,2415.4468359490274,2677.720571702881
test,calibrated,4837,2024-07-17,10,2488.39990234375,2461.10009765625,-0.10046059710883468,-0.020040977718962075,0.0767388400734462,2250.560502252537,2439.026335150498,2686.874801760138
test,calibrated,4837,2024-07-17,20,2488.39990234375,2485.39990234375,-0.0819322812162741,-0.01033610810407829,0.07478736574400735,2292.648302149829,2462.81199941918,2681.6365473799465
test,calibrated,4837,2024-07-17,30,2488.39990234375,2526.39990234375,-0.1290228019451585,-0.02556069431143684,0.09451668135836724,2187.188857297357,2425.6006879894703,2735.068758486834
test,calibrated,4838,2024-07-18,1,2478.5,2478.5,-0.04325778182415645,-0.007282664190855068,0.05716578492051935,2373.5714378356934,2460.5154838860035,2624.313461601734
test,calibrated,4838,2024-07-18,5,2478.5,2400.800048828125,-0.12268402214926165,-0.03425501624179263,0.07309993720700192,2192.3401091404817,2395.036623120308,2666.46460145279
test,calibrated,4838,2024-07-18,10,2478.5,2053.300048828125,-0.10119326194864067,-0.021374422852030436,0.0754215761809013,2239.9650801570906,2426.0856516957283,2672.66236129061
test,calibrated,4838,2024-07-18,20,2478.5,2471.800048828125,-0.08478506626946695,-0.010704143970707082,0.07560182834286831,2277.0220531419336,2452.111265540123,2673.1441578805748
test,calibrated,4838,2024-07-18,30,2478.5,2538.699951171875,-0.13742380062235934,-0.03151283017694042,0.09320094009296824,2160.2624908538437,2401.6132722496986,2720.605534669849
test,calibrated,4839,2024-07-19,1,2478.5,2414.39990234375,-0.04164552085636069,-0.0068074980073115415,0.05806336568792717,2377.4013409912586,2461.6849154531956,2626.6700523495674
test,calibrated,4839,2024-07-19,5,2478.5,2400.800048828125,-0.12371432304515914,-0.03458056395771979,0.07693361170801757,2190.08250236877,2394.257051318884,2676.706578462382
test,calibrated,4839,2024-07-19,10,2478.5,2043.5,-0.12119449593118654,-0.03204893544509182,0.08058605837409828,2195.6080904797072,2400.326099783182,2686.500982361488
test,calibrated,4839,2024-07-19,20,2478.5,2471.800048828125,-0.08685792677283324,-0.010317980868529694,0.08006145101488932,2272.3069925823706,2453.058363288641,2685.0919937908197
test,calibrated,4839,2024-07-19,30,2478.5,2538.699951171875,-0.1635867662837782,-0.04429928113166562,0.10125143343598547,2104.4765622429345,2371.1006517112255,2742.5961502997197
test,calibrated,4840,2024-07-22,1,2414.39990234375,2413.5,-0.044890475825814215,-0.007189786144795898,0.05901520811329095,2308.413039965759,2397.1031379066408,2561.1745879888185
test,calibrated,4840,2024-07-22,5,2414.39990234375,2402.10009765625,-0.1320404078237662,-0.0394330140536116,0.07525162701281003,2115.7521182734204,2321.0455552667263,2603.0983160848828
test,calibrated,4840,2024-07-22,10,2414.39990234375,2329.60009765625,-0.10801621642479378,-0.025984110291419303,0.07623388326169293,2167.1968366932233,2352.471924997808,2605.6564818537877
test,calibrated,4840,2024-07-22,20,2414.39990234375,2513.800048828125,-0.08694046805294724,-0.010567213987106961,0.077217718161309,2213.3568516982905,2389.0207515491347,2608.2212790986873
test,calibrated,4840,2024-07-22,30,2414.39990234375,2048.60009765625,-0.16121395512027661,-0.04712410096529982,0.0938071503134416,2054.919785700032,2303.2626647125,2651.851085294931
test,calibrated,4841,2024-07-23,1,2413.5,2433.0,-0.04484315990554113,-0.007286506778069044,0.05897688658498775,2307.6618279218674,2395.977930754423,2560.1218696832657
test,calibrated,4841,2024-07-23,5,2413.5,2422.39990234375,-0.1367278663958342,-0.04501310866384358,0.07304545223531672,2105.0729239113566,2307.2696769833565,2596.393660057337
test,calibrated,4841,2024-07-23,10,2413.5,2329.60009765625,-0.09565285970070676,-0.019462161541435378,0.07586501461368021,2193.339167056327,2366.982209801674,2603.7246842238624
test,calibrated,4841,2024-07-23,20,2413.5,2535.39990234375,-0.08816636536120932,-0.012559032893250733,0.07452650671428813,2209.821207685536,2383.378319621086,2600.241909546874
test,calibrated,4841,2024-07-23,30,2413.5,2048.60009765625,-0.15686342166913042,-0.04812710653391081,0.0889320361443492,2063.1100028356905,2300.096019297838,2637.9708712794463
test,calibrated,4842,2024-07-24,1,2433.0,2400.800048828125,-0.0450188447824366,-0.0073559760964501605,0.05984589605207219,2325.898041844368,2415.168574333191,2583.050228834152
test,calibrated,4842,2024-07-24,5,2433.0,2461.10009765625,-0.14081204153317323,-0.05125898779733024,0.07163833575713084,2113.431695411913,2311.429295897484,2613.6910025723796
test,calibrated,4842,2024-07-24,10,2433.0,2399.300048828125,-0.07895253370742204,-0.008280371241571539,0.08060489467909089,2248.2958519108847,2412.9370357990265,2637.2322009979225
test,calibrated,4842,2024-07-24,20,2433.0,2522.0,-0.08701427333848868,-0.011961124829520295,0.07575307234298105,2230.243540427312,2404.0719342827797,2624.467809219844
test,calibrated,4842,2024-07-24,30,2433.0,2372.5,-0.13237173307769656,-0.034081705470908566,0.08977520604926992,2131.3452022377237,2351.476334452629,2661.5276696833075
test,calibrated,4843,2024-07-25,1,2400.800048828125,2400.800048828125,-0.048172263883514796,-0.008857740615168795,0.05880706296119198,2287.8894878788415,2379.6282901272643,2546.217942620482
test,calibrated,4843,2024-07-25,5,2400.800048828125,2053.300048828125,-0.1483167741585698,-0.05994240747192262,0.07022334514324298,2069.8688780292086,2261.118557997819,2575.4528445772307
test,calibrated,4843,2024-07-25,10,2400.800048828125,2433.89990234375,-0.07306435669343925,-0.004689945235146315,0.08189065623983754,2231.6420923889937,2389.5667903522844,2605.677431094084
test,calibrated,4843,2024-07-25,20,2400.800048828125,2516.0,-0.08839303447482866,-0.01361633849083481,0.07369814819612044,2197.6948179557367,2368.331495769089,2584.417602347714
test,calibrated,4843,2024-07-25,30,2400.800048828125,2354.199951171875,-0.10728307367373854,-0.01903724496965482,0.08890180521905412,2156.5699250052166,2355.527727589142,2624.010416302254
test,calibrated,4844,2024-07-26,1,2400.800048828125,2402.10009765625,-0.05162595617954231,-0.010482342472981033,0.0592229728870098,2280.001450847456,2375.765480199916,2547.277160190395
test,calibrated,4844,2024-07-26,5,2400.800048828125,2043.5,-0.16731911794707505,-0.07601039851266678,0.07951965859322657,2030.9078656468423,2225.0772563481296,2599.5066943291063
test,calibrated,4844,2024-07-26,10,2400.800048828125,2433.89990234375,-0.07506266627810954,-0.0028697262351666418,0.09242785443280344,2227.1870333822862,2393.9202861817175,2633.2791375479733
test,calibrated,4844,2024-07-26,20,2400.800048828125,2516.0,-0.08944410069197443,-0.011568506578234371,0.0828969850919572,2195.3861086926863,2373.1864099131635,2608.300919296847
test,calibrated,4844,2024-07-26,30,2400.800048828125,2354.199951171875,-0.10171430615457622,-0.012456610711160119,0.09839659996049961,2168.6128625941105,2371.0797088777326,2649.0435105872584
test,calibrated,4845,2024-07-29,1,2402.10009765625,2422.39990234375,-0.056762752344529606,-0.013317476547270932,0.058103634403999474,2269.5478873187385,2370.3222559347923,2545.805314029276
test,calibrated,4845,2024-07-29,5,2402.10009765625,2329.60009765625,-0.15051884056747697,-0.06336472859186203,0.0814006658453068,2066.43428610094,2254.6137377681735,2605.811286989046
test,calibrated,4845,2024-07-29,10,2402.10009765625,2660.39990234375,-0.07894903396019859,-0.003512643763378162,0.10050302992875546,2219.7495217073974,2393.677177748381,2656.0669153995204
test,calibrated,4845,2024-07-29,20,2402.10009765625,2527.699951171875,-0.10402289813456365,-0.019675812150685805,0.0872969194693087,2164.783804867365,2355.298764358653,2621.221196957365
test,calibrated,4845,2024-07-29,30,2402.10009765625,2512.699951171875,-0.09942375123720905,-0.01129171591922205,0.10462818167658124,2174.762893644631,2375.128828275425,2667.046224566665
test,calibrated,4846,2024-07-30,1,2422.39990234375,2461.10009765625,-0.05464512279953344,-0.011788920735215347,0.05908993648832462,2293.5793245749664,2394.0100933075882,2569.8529527348
test,calibrated,4846,2024-07-30,5,2422.39990234375,2329.60009765625,-0.11397439852714393,-0.030216364636943775,0.07888505972197588,2161.460921069737,2350.2985891798744,2621.230341839307
test,calibrated,4846,2024-07-30,10,2422.39990234375,2482.5,-0.07556597181250374,-0.0050636365897860774,0.07913980066883909,2246.0941449011816,2410.1647528812464,2621.898161595441
test,calibrated,4846,2024-07-30,20,2422.39990234375,2525.199951171875,-0.09351365621802324,-0.01495642461311562,0.07115264690901406,2206.1415567181616,2386.439054031507,2601.0400671260827
test,calibrated,4846,2024-07-30,30,2422.39990234375,2630.60009765625,-0.10349537654075465,-0.013243243109409929,0.09041001363530926,2184.230008110651,2390.5309613677673,2651.6146533054084
test,calibrated,4847,2024-07-31,1,2461.10009765625,2053.300048828125,-0.05632200567419955,-0.01198091059671376,0.05951561314396149,2326.3172517044877,2431.78980998919,2612.020493523509
test,calibrated,4847,2024-07-31,5,2461.10009765625,2399.300048828125,-0.11527822162501351,-0.027970128238588948,0.08356436395882688,2193.1310424440626,2393.2165930216725,2675.5977360384795
test,calibrated,4847,2024-07-31,10,2461.10009765625,2485.39990234375,-0.0813916903369049,-0.007293951832814547,0.08127499842933066,2268.7221734619357,2443.214260601584,2669.479321127208
test,calibrated,4847,2024-07-31,20,2461.10009765625,2526.39990234375,-0.10070829745012844,-0.018059462318403635,0.0722489910493086,2225.3187119852737,2417.0528848097892,2645.4929942999484
